# Station : SAINT-NAZAIRE
# Longitude : -2.20155
# Latitude : 47.266862
# Organisme fournisseur de données : Shom, Grand Port Maritime Nantes Saint-Nazaire
# Fuseau horaire : UTC
# Référence verticale : zero_hydrographique
# Unité : m
# Source 1 : Données brutes temps réel
# Source 2 : Données brutes temps différé
# Source 3 : Données validées temps différé
# Source 4 : Données horaires validées
# Source 5 : Données horaires brutes
# Source 6 : Pleines et basses mers
# Date;Valeur;Source
30/01/2020 22:00:00;4.065;4
30/01/2020 23:00:00;3.44;4
31/01/2020 00:00:00;2.772;4
31/01/2020 01:00:00;2.272;4
31/01/2020 02:00:00;2.127;4
31/01/2020 03:00:00;2.513;4
31/01/2020 04:00:00;3.412;4
31/01/2020 05:00:00;4.366;4
31/01/2020 06:00:00;5.061;4
31/01/2020 07:00:00;5.303;4
31/01/2020 08:00:00;5.126;4
31/01/2020 09:00:00;4.803;4
31/01/2020 10:00:00;4.349;4
31/01/2020 11:00:00;3.76;4
31/01/2020 12:00:00;3.005;4
31/01/2020 13:00:00;2.401;4
31/01/2020 14:00:00;2.116;4
31/01/2020 15:00:00;2.345;4
31/01/2020 16:00:00;3.116;4
31/01/2020 17:00:00;4.087;4
31/01/2020 18:00:00;4.77;4
31/01/2020 19:00:00;5.062;4
31/01/2020 20:00:00;4.928;4
31/01/2020 21:00:00;4.684;4
31/01/2020 22:00:00;4.384;4
31/01/2020 23:00:00;3.997;4
01/02/2020 00:00:00;3.479;4
01/02/2020 01:00:00;2.927;4
01/02/2020 02:00:00;2.569;4
01/02/2020 03:00:00;2.613;4
01/02/2020 04:00:00;3.153;4
01/02/2020 05:00:00;3.946;4
01/02/2020 06:00:00;4.61;4
01/02/2020 07:00:00;5.032;4
01/02/2020 08:00:00;5.108;4
01/02/2020 09:00:00;4.939;4
01/02/2020 10:00:00;4.669;4
01/02/2020 11:00:00;4.224;4
01/02/2020 12:00:00;3.673;4
01/02/2020 13:00:00;2.967;4
01/02/2020 14:00:00;2.472;4
01/02/2020 15:00:00;2.365;4
01/02/2020 16:00:00;2.795;4
01/02/2020 17:00:00;3.538;4
01/02/2020 18:00:00;4.217;4
01/02/2020 19:00:00;4.652;4
01/02/2020 20:00:00;4.754;4
01/02/2020 21:00:00;4.656;4
01/02/2020 22:00:00;4.485;4
01/02/2020 23:00:00;4.284;4
02/02/2020 00:00:00;3.953;4
02/02/2020 01:00:00;3.432;4
02/02/2020 02:00:00;2.901;4
02/02/2020 03:00:00;2.68;4
02/02/2020 04:00:00;2.934;4
02/02/2020 05:00:00;3.511;4
02/02/2020 06:00:00;4.152;4
02/02/2020 07:00:00;4.611;4
02/02/2020 08:00:00;4.856;4
02/02/2020 09:00:00;4.816;4
02/02/2020 10:00:00;4.662;4
02/02/2020 11:00:00;4.477;4
02/02/2020 12:00:00;4.156;4
02/02/2020 13:00:00;3.585;4
02/02/2020 14:00:00;2.978;4
02/02/2020 15:00:00;2.601;4
02/02/2020 16:00:00;2.595;4
02/02/2020 17:00:00;2.987;4
02/02/2020 18:00:00;3.684;4
02/02/2020 19:00:00;4.285;4
02/02/2020 20:00:00;4.543;4
02/02/2020 21:00:00;4.582;4
02/02/2020 22:00:00;4.539;4
02/02/2020 23:00:00;4.488;4
03/02/2020 00:00:00;4.262;4
03/02/2020 01:00:00;3.887;4
03/02/2020 02:00:00;3.41;4
03/02/2020 03:00:00;2.935;4
03/02/2020 04:00:00;2.657;4
03/02/2020 05:00:00;2.745;4
03/02/2020 06:00:00;3.217;4
03/02/2020 07:00:00;3.784;4
03/02/2020 08:00:00;4.251;4
03/02/2020 09:00:00;4.478;4
03/02/2020 10:00:00;4.582;4
03/02/2020 11:00:00;4.609;4
03/02/2020 12:00:00;4.475;4
03/02/2020 13:00:00;4.152;4
03/02/2020 14:00:00;3.662;4
03/02/2020 15:00:00;3.181;4
03/02/2020 16:00:00;2.88;4
03/02/2020 17:00:00;2.835;4
03/02/2020 18:00:00;3.155;4
03/02/2020 19:00:00;3.706;4
03/02/2020 20:00:00;4.132;4
03/02/2020 21:00:00;4.31;4
03/02/2020 22:00:00;4.313;4
03/02/2020 23:00:00;4.449;4
04/02/2020 00:00:00;4.435;4
04/02/2020 01:00:00;4.292;4
04/02/2020 02:00:00;3.866;4
04/02/2020 03:00:00;3.298;4
04/02/2020 04:00:00;2.77;4
04/02/2020 05:00:00;2.543;4
04/02/2020 06:00:00;2.611;4
04/02/2020 07:00:00;2.987;4
04/02/2020 08:00:00;3.465;4
04/02/2020 09:00:00;3.857;4
04/02/2020 10:00:00;4.21;4
04/02/2020 11:00:00;4.458;4
04/02/2020 12:00:00;4.523;4
04/02/2020 13:00:00;4.317;4
04/02/2020 14:00:00;3.933;4
04/02/2020 15:00:00;3.467;4
04/02/2020 16:00:00;2.959;4
04/02/2020 17:00:00;2.503;4
04/02/2020 18:00:00;2.357;4
04/02/2020 19:00:00;2.593;4
04/02/2020 20:00:00;3.068;4
04/02/2020 21:00:00;3.56;4
04/02/2020 22:00:00;3.997;4
04/02/2020 23:00:00;4.337;4
05/02/2020 00:00:00;4.542;4
05/02/2020 01:00:00;4.536;4
05/02/2020 02:00:00;4.271;4
05/02/2020 03:00:00;3.835;4
05/02/2020 04:00:00;3.229;4
05/02/2020 05:00:00;2.664;4
05/02/2020 06:00:00;2.291;4
05/02/2020 07:00:00;2.324;4
05/02/2020 08:00:00;2.7;4
05/02/2020 09:00:00;3.217;4
05/02/2020 10:00:00;3.75;4
05/02/2020 11:00:00;4.219;4
05/02/2020 12:00:00;4.552;4
05/02/2020 13:00:00;4.669;4
05/02/2020 14:00:00;4.539;4
05/02/2020 15:00:00;4.174;4
05/02/2020 16:00:00;3.598;4
05/02/2020 17:00:00;2.894;4
05/02/2020 18:00:00;2.33;4
05/02/2020 19:00:00;2.157;4
05/02/2020 20:00:00;2.412;4
05/02/2020 21:00:00;2.952;4
05/02/2020 22:00:00;3.587;4
05/02/2020 23:00:00;4.164;4
06/02/2020 00:00:00;4.597;4
06/02/2020 01:00:00;4.831;4
06/02/2020 02:00:00;4.829;4
06/02/2020 03:00:00;4.572;4
06/02/2020 04:00:00;4.04;4
06/02/2020 05:00:00;3.289;4
06/02/2020 06:00:00;2.528;4
06/02/2020 07:00:00;2.021;4
06/02/2020 08:00:00;2.04;4
06/02/2020 09:00:00;2.471;4
06/02/2020 10:00:00;3.203;4
06/02/2020 11:00:00;3.963;4
06/02/2020 12:00:00;4.533;4
06/02/2020 13:00:00;4.922;4
06/02/2020 14:00:00;5.018;4
06/02/2020 15:00:00;4.879;4
06/02/2020 16:00:00;4.406;4
06/02/2020 17:00:00;3.668;4
06/02/2020 18:00:00;2.791;4
06/02/2020 19:00:00;2.119;4
06/02/2020 20:00:00;1.88;4
06/02/2020 21:00:00;2.221;4
06/02/2020 22:00:00;2.947;4
06/02/2020 23:00:00;3.883;4
07/02/2020 00:00:00;4.646;4
07/02/2020 01:00:00;5.155;4
07/02/2020 02:00:00;5.316;4
07/02/2020 03:00:00;5.215;4
07/02/2020 04:00:00;4.825;4
07/02/2020 05:00:00;4.124;4
07/02/2020 06:00:00;3.222;4
07/02/2020 07:00:00;2.325;4
07/02/2020 08:00:00;1.72;4
07/02/2020 09:00:00;1.698;4
07/02/2020 10:00:00;2.314;4
07/02/2020 11:00:00;3.291;4
07/02/2020 12:00:00;4.258;4
07/02/2020 13:00:00;4.997;4
07/02/2020 14:00:00;5.408;4
07/02/2020 15:00:00;5.404;4
07/02/2020 16:00:00;5.099;4
07/02/2020 17:00:00;4.422;4
07/02/2020 18:00:00;3.492;4
07/02/2020 19:00:00;2.498;4
07/02/2020 20:00:00;1.809;4
07/02/2020 21:00:00;1.633;4
07/02/2020 22:00:00;2.041;4
07/02/2020 23:00:00;3.005;4
08/02/2020 00:00:00;4.121;4
08/02/2020 01:00:00;5.043;4
08/02/2020 02:00:00;5.653;4
08/02/2020 03:00:00;5.715;4
08/02/2020 04:00:00;5.439;4
08/02/2020 05:00:00;4.834;4
08/02/2020 06:00:00;3.937;4
08/02/2020 07:00:00;2.852;4
08/02/2020 08:00:00;1.873;4
08/02/2020 09:00:00;1.293;4
08/02/2020 10:00:00;1.432;4
08/02/2020 11:00:00;2.171;4
08/02/2020 12:00:00;3.41;4
08/02/2020 13:00:00;4.513;4
08/02/2020 14:00:00;5.4;4
08/02/2020 15:00:00;5.758;4
08/02/2020 16:00:00;5.618;4
08/02/2020 17:00:00;5.093;4
08/02/2020 18:00:00;4.247;4
08/02/2020 19:00:00;3.194;4
08/02/2020 20:00:00;2.108;4
08/02/2020 21:00:00;1.31;4
08/02/2020 22:00:00;1.311;4
08/02/2020 23:00:00;2.005;4
09/02/2020 00:00:00;3.291;4
09/02/2020 01:00:00;4.575;4
09/02/2020 02:00:00;5.622;4
09/02/2020 03:00:00;6.135;4
09/02/2020 04:00:00;6.064;4
09/02/2020 05:00:00;5.743;4
09/02/2020 06:00:00;5.079;4
09/02/2020 07:00:00;4.028;4
09/02/2020 08:00:00;2.806;4
09/02/2020 09:00:00;1.857;4
09/02/2020 10:00:00;1.23;4
09/02/2020 11:00:00;1.55;4
09/02/2020 12:00:00;2.673;4
09/02/2020 13:00:00;4.146;4
09/02/2020 14:00:00;5.321;4
09/02/2020 15:00:00;6.149;4
09/02/2020 16:00:00;6.39;4
09/02/2020 17:00:00;6.167;4
09/02/2020 18:00:00;5.605;4
09/02/2020 19:00:00;4.566;4
09/02/2020 20:00:00;3.315;4
09/02/2020 21:00:00;2.118;4
09/02/2020 22:00:00;1.34;4
09/02/2020 23:00:00;1.418;4
10/02/2020 00:00:00;2.393;4
10/02/2020 01:00:00;3.808;4
10/02/2020 02:00:00;5.158;4
10/02/2020 03:00:00;6.113;4
10/02/2020 04:00:00;6.444;4
10/02/2020 05:00:00;6.16;4
10/02/2020 06:00:00;5.716;4
10/02/2020 07:00:00;4.707;4
10/02/2020 08:00:00;3.447;4
10/02/2020 09:00:00;2.115;4
10/02/2020 10:00:00;1.087;4
10/02/2020 11:00:00;0.817;4
10/02/2020 12:00:00;1.429;4
10/02/2020 13:00:00;2.866;4
10/02/2020 14:00:00;4.274;4
10/02/2020 15:00:00;5.447;4
10/02/2020 16:00:00;6.307;4
10/02/2020 17:00:00;6.425;4
10/02/2020 18:00:00;6.073;4
10/02/2020 19:00:00;5.371;4
10/02/2020 20:00:00;4.141;4
10/02/2020 21:00:00;2.633;4
10/02/2020 22:00:00;1.4;4
10/02/2020 23:00:00;0.705;4
11/02/2020 00:00:00;1.059;4
11/02/2020 01:00:00;2.324;4
11/02/2020 02:00:00;3.943;4
11/02/2020 03:00:00;5.296;4
11/02/2020 04:00:00;6.197;4
11/02/2020 05:00:00;6.495;4
11/02/2020 06:00:00;6.171;4
11/02/2020 07:00:00;5.555;4
11/02/2020 08:00:00;4.38;4
11/02/2020 09:00:00;3.02;4
11/02/2020 10:00:00;1.668;4
11/02/2020 11:00:00;0.619;4
11/02/2020 12:00:00;0.546;4
11/02/2020 13:00:00;1.449;4
11/02/2020 14:00:00;2.935;4
11/02/2020 15:00:00;4.431;4
11/02/2020 16:00:00;5.588;4
11/02/2020 17:00:00;6.226;4
11/02/2020 18:00:00;6.108;4
11/02/2020 19:00:00;5.631;4
11/02/2020 20:00:00;4.685;4
11/02/2020 21:00:00;3.402;4
11/02/2020 22:00:00;2.053;4
11/02/2020 23:00:00;0.939;4
12/02/2020 00:00:00;0.618;4
12/02/2020 01:00:00;1.307;4
12/02/2020 02:00:00;2.76;4
12/02/2020 03:00:00;4.339;4
12/02/2020 04:00:00;5.593;4
12/02/2020 05:00:00;6.353;4
12/02/2020 06:00:00;6.368;4
12/02/2020 07:00:00;5.996;4
12/02/2020 08:00:00;5.271;4
12/02/2020 09:00:00;4.084;4
12/02/2020 10:00:00;2.71;4
12/02/2020 11:00:00;1.406;4
12/02/2020 12:00:00;0.602;4
12/02/2020 13:00:00;0.785;4
12/02/2020 14:00:00;1.872;4
12/02/2020 15:00:00;3.439;4
12/02/2020 16:00:00;4.902;4
12/02/2020 17:00:00;5.882;4
12/02/2020 18:00:00;6.182;4
12/02/2020 19:00:00;5.89;4
12/02/2020 20:00:00;5.417;4
12/02/2020 21:00:00;4.53;4
12/02/2020 22:00:00;3.313;4
12/02/2020 23:00:00;1.992;4
13/02/2020 00:00:00;1.044;4
13/02/2020 01:00:00;1.043;4
13/02/2020 02:00:00;2.005;4
13/02/2020 03:00:00;3.531;4
13/02/2020 04:00:00;5.023;4
