# Station : SAINT-MALO
# Longitude : -2.028103
# Latitude : 48.640812
# Organisme fournisseur de données : Shom, CCI Ille-et-Vilaine, CR Bretagne
# Fuseau horaire : UTC
# Référence verticale : zero_hydrographique
# Unité : m
# Source 1 : Données brutes temps réel
# Source 2 : Données brutes temps différé
# Source 3 : Données validées temps différé
# Source 4 : Données horaires validées
# Source 5 : Données horaires brutes
# Source 6 : Pleines et basses mers
# Date;Valeur;Source
29/01/2021 05:00:00;10.271;4
29/01/2021 06:00:00;11.744;4
29/01/2021 07:00:00;11.796;4
29/01/2021 08:00:00;10.729;4
29/01/2021 09:00:00;8.951;4
29/01/2021 10:00:00;6.892;4
29/01/2021 11:00:00;4.907;4
29/01/2021 12:00:00;3.422;4
29/01/2021 13:00:00;2.43;4
29/01/2021 14:00:00;2.384;4
29/01/2021 15:00:00;3.659;4
29/01/2021 16:00:00;6.151;4
29/01/2021 17:00:00;8.851;4
29/01/2021 18:00:00;11.026;4
29/01/2021 19:00:00;11.8;4
29/01/2021 20:00:00;11.12;4
29/01/2021 21:00:00;9.497;4
29/01/2021 22:00:00;7.449;4
29/01/2021 23:00:00;5.324;4
30/01/2021 00:00:00;3.628;4
30/01/2021 01:00:00;2.475;4
30/01/2021 02:00:00;2.256;4
30/01/2021 03:00:00;3.472;4
30/01/2021 04:00:00;5.993;4
30/01/2021 05:00:00;8.901;4
30/01/2021 06:00:00;11.324;4
30/01/2021 07:00:00;12.278;4
30/01/2021 08:00:00;11.846;4
30/01/2021 09:00:00;10.386;4
30/01/2021 10:00:00;8.344;4
30/01/2021 11:00:00;6.131;4
30/01/2021 12:00:00;4.213;4
30/01/2021 13:00:00;2.805;4
30/01/2021 14:00:00;2.073;4
30/01/2021 15:00:00;2.581;4
30/01/2021 16:00:00;4.492;4
30/01/2021 17:00:00;7.345;4
30/01/2021 18:00:00;10.013;4
30/01/2021 19:00:00;11.711;4
30/01/2021 20:00:00;11.871;4
30/01/2021 21:00:00;10.76;4
30/01/2021 22:00:00;8.891;4
30/01/2021 23:00:00;6.678;4
31/01/2021 00:00:00;4.586;4
31/01/2021 01:00:00;2.911;4
31/01/2021 02:00:00;1.894;4
31/01/2021 03:00:00;2.027;4
31/01/2021 04:00:00;3.713;4
31/01/2021 05:00:00;6.541;4
31/01/2021 06:00:00;9.467;4
31/01/2021 07:00:00;11.639;4
31/01/2021 08:00:00;12.189;4
31/01/2021 09:00:00;11.368;4
31/01/2021 10:00:00;9.642;4
31/01/2021 11:00:00;7.429;4
31/01/2021 12:00:00;5.235;4
31/01/2021 13:00:00;3.468;4
31/01/2021 14:00:00;2.203;4
31/01/2021 15:00:00;1.807;4
31/01/2021 16:00:00;2.853;4
31/01/2021 17:00:00;5.293;4
31/01/2021 18:00:00;8.387;4
31/01/2021 19:00:00;10.965;4
31/01/2021 20:00:00;12.205;4
31/01/2021 21:00:00;11.944;4
31/01/2021 22:00:00;10.502;4
31/01/2021 23:00:00;8.449;4
01/02/2021 00:00:00;6.159;4
01/02/2021 01:00:00;4.194;4
01/02/2021 02:00:00;2.732;4
01/02/2021 03:00:00;2.015;4
01/02/2021 04:00:00;2.64;4
01/02/2021 05:00:00;4.78;4
01/02/2021 06:00:00;7.84;4
01/02/2021 07:00:00;10.673;4
01/02/2021 08:00:00;12.28;4
01/02/2021 09:00:00;12.215;4
01/02/2021 10:00:00;10.92;4
01/02/2021 11:00:00;8.914;4
01/02/2021 12:00:00;6.695;4
01/02/2021 13:00:00;4.63;4
01/02/2021 14:00:00;3.063;4
01/02/2021 15:00:00;2.051;4
01/02/2021 16:00:00;2.045;4
01/02/2021 17:00:00;3.51;4
01/02/2021 18:00:00;6.179;4
01/02/2021 19:00:00;9.019;4
01/02/2021 20:00:00;11.24;4
01/02/2021 21:00:00;11.883;4
01/02/2021 22:00:00;11.23;4
01/02/2021 23:00:00;9.658;4
02/02/2021 00:00:00;7.604;4
02/02/2021 01:00:00;5.487;4
02/02/2021 02:00:00;3.786;4
02/02/2021 03:00:00;2.588;4
02/02/2021 04:00:00;2.297;4
02/02/2021 05:00:00;3.367;4
02/02/2021 06:00:00;5.807;4
02/02/2021 07:00:00;8.723;4
02/02/2021 08:00:00;11.205;4
02/02/2021 09:00:00;12.236;4
02/02/2021 10:00:00;11.815;4
02/02/2021 11:00:00;10.388;4
02/02/2021 12:00:00;8.329;4
02/02/2021 13:00:00;6.235;4
02/02/2021 14:00:00;4.373;4
02/02/2021 15:00:00;3.047;4
02/02/2021 16:00:00;2.364;4
02/02/2021 17:00:00;2.879;4
02/02/2021 18:00:00;4.726;4
02/02/2021 19:00:00;7.409;4
02/02/2021 20:00:00;10.014;4
02/02/2021 21:00:00;11.591;4
02/02/2021 22:00:00;11.703;4
02/02/2021 23:00:00;10.641;4
03/02/2021 00:00:00;8.863;4
03/02/2021 01:00:00;6.877;4
03/02/2021 02:00:00;4.966;4
03/02/2021 03:00:00;3.53;4
03/02/2021 04:00:00;2.706;4
03/02/2021 05:00:00;2.844;4
03/02/2021 06:00:00;4.32;4
03/02/2021 07:00:00;6.826;4
03/02/2021 08:00:00;9.514;4
03/02/2021 09:00:00;11.408;4
03/02/2021 10:00:00;11.916;4
03/02/2021 11:00:00;11.115;4
03/02/2021 12:00:00;9.579;4
03/02/2021 13:00:00;7.626;4
03/02/2021 14:00:00;5.701;4
03/02/2021 15:00:00;4.136;4
03/02/2021 16:00:00;3.058;4
03/02/2021 17:00:00;2.716;4
03/02/2021 18:00:00;3.433;4
03/02/2021 19:00:00;5.401;4
03/02/2021 20:00:00;7.831;4
03/02/2021 21:00:00;10.028;4
03/02/2021 22:00:00;11.108;4
03/02/2021 23:00:00;10.885;4
04/02/2021 00:00:00;9.756;4
04/02/2021 01:00:00;8.086;4
04/02/2021 02:00:00;6.243;4
04/02/2021 03:00:00;4.63;4
04/02/2021 04:00:00;3.469;4
04/02/2021 05:00:00;2.915;4
04/02/2021 06:00:00;3.338;4
04/02/2021 07:00:00;4.979;4
04/02/2021 08:00:00;7.293;4
04/02/2021 09:00:00;9.591;4
04/02/2021 10:00:00;10.93;4
04/02/2021 11:00:00;11.022;4
04/02/2021 12:00:00;10.136;4
04/02/2021 13:00:00;8.709;4
04/02/2021 14:00:00;6.989;4
04/02/2021 15:00:00;5.369;4
04/02/2021 16:00:00;4.086;4
04/02/2021 17:00:00;3.299;4
04/02/2021 18:00:00;3.289;4
04/02/2021 19:00:00;4.306;4
04/02/2021 20:00:00;6.164;4
04/02/2021 21:00:00;8.251;4
04/02/2021 22:00:00;9.912;4
04/02/2021 23:00:00;10.545;4
05/02/2021 00:00:00;10.162;4
05/02/2021 01:00:00;9.156;4
05/02/2021 02:00:00;7.699;4
05/02/2021 03:00:00;6.138;4
05/02/2021 04:00:00;4.805;4
05/02/2021 05:00:00;3.877;4
05/02/2021 06:00:00;3.558;4
05/02/2021 07:00:00;4.131;4
05/02/2021 08:00:00;5.607;4
05/02/2021 09:00:00;7.513;4
05/02/2021 10:00:00;9.341;4
05/02/2021 11:00:00;10.272;4
05/02/2021 12:00:00;10.207;4
05/02/2021 13:00:00;9.444;4
05/02/2021 14:00:00;8.254;4
05/02/2021 15:00:00;6.839;4
05/02/2021 16:00:00;5.535;4
05/02/2021 17:00:00;4.487;4
05/02/2021 18:00:00;3.881;4
05/02/2021 19:00:00;3.981;4
05/02/2021 20:00:00;4.892;4
05/02/2021 21:00:00;6.412;4
05/02/2021 22:00:00;8.103;4
05/02/2021 23:00:00;9.403;4
06/02/2021 00:00:00;9.869;4
06/02/2021 01:00:00;9.589;4
06/02/2021 02:00:00;8.794;4
06/02/2021 03:00:00;7.628;4
06/02/2021 04:00:00;6.368;4
06/02/2021 05:00:00;5.204;4
06/02/2021 06:00:00;4.381;4
06/02/2021 07:00:00;4.089;4
06/02/2021 08:00:00;4.564;4
06/02/2021 09:00:00;5.756;4
06/02/2021 10:00:00;7.291;4
06/02/2021 11:00:00;8.765;4
06/02/2021 12:00:00;9.588;4
06/02/2021 13:00:00;9.641;4
06/02/2021 14:00:00;9.135;4
06/02/2021 15:00:00;8.23;4
06/02/2021 16:00:00;7.075;4
06/02/2021 17:00:00;5.984;4
06/02/2021 18:00:00;5.038;4
06/02/2021 19:00:00;4.446;4
06/02/2021 20:00:00;4.386;4
06/02/2021 21:00:00;5.002;4
06/02/2021 22:00:00;6.172;4
06/02/2021 23:00:00;7.609;4
07/02/2021 00:00:00;8.87;4
07/02/2021 01:00:00;9.53;4
07/02/2021 02:00:00;9.496;4
07/02/2021 03:00:00;8.959;4
07/02/2021 04:00:00;8.055;4
07/02/2021 05:00:00;6.871;4
07/02/2021 06:00:00;5.742;4
07/02/2021 07:00:00;4.801;4
07/02/2021 08:00:00;4.297;4
07/02/2021 09:00:00;4.438;4
07/02/2021 10:00:00;5.268;4
07/02/2021 11:00:00;6.567;4
07/02/2021 12:00:00;7.983;4
07/02/2021 13:00:00;9.036;4
07/02/2021 14:00:00;9.464;4
07/02/2021 15:00:00;9.289;4
07/02/2021 16:00:00;8.661;4
07/02/2021 17:00:00;7.707;4
07/02/2021 18:00:00;6.531;4
07/02/2021 19:00:00;5.487;4
07/02/2021 20:00:00;4.637;4
07/02/2021 21:00:00;4.258;4
07/02/2021 22:00:00;4.58;4
07/02/2021 23:00:00;5.608;4
08/02/2021 00:00:00;7.012;4
08/02/2021 01:00:00;8.533;4
08/02/2021 02:00:00;9.534;4
08/02/2021 03:00:00;9.874;4
08/02/2021 04:00:00;9.507;4
08/02/2021 05:00:00;8.674;4
08/02/2021 06:00:00;7.468;4
08/02/2021 07:00:00;6.149;4
08/02/2021 08:00:00;4.947;4
08/02/2021 09:00:00;4.125;4
08/02/2021 10:00:00;3.926;4
08/02/2021 11:00:00;4.551;4
08/02/2021 12:00:00;5.875;4
08/02/2021 13:00:00;7.509;4
08/02/2021 14:00:00;9.039;4
08/02/2021 15:00:00;9.89;4
08/02/2021 16:00:00;9.961;4
08/02/2021 17:00:00;9.378;4
08/02/2021 18:00:00;8.339;4
08/02/2021 19:00:00;7.008;4
08/02/2021 20:00:00;5.691;4
08/02/2021 21:00:00;4.505;4
08/02/2021 22:00:00;3.789;4
08/02/2021 23:00:00;3.871;4
09/02/2021 00:00:00;4.889;4
09/02/2021 01:00:00;6.532;4
09/02/2021 02:00:00;8.416;4
09/02/2021 03:00:00;9.867;4
09/02/2021 04:00:00;10.427;4
09/02/2021 05:00:00;10.146;4
09/02/2021 06:00:00;9.156;4
09/02/2021 07:00:00;7.725;4
09/02/2021 08:00:00;6.108;4
09/02/2021 09:00:00;4.623;4
09/02/2021 10:00:00;3.56;4
09/02/2021 11:00:00;3.153;4
09/02/2021 12:00:00;3.664;4
09/02/2021 13:00:00;5.133;4
09/02/2021 14:00:00;7.175;4
09/02/2021 15:00:00;9.112;4
09/02/2021 16:00:00;10.287;4
09/02/2021 17:00:00;10.444;4
09/02/2021 18:00:00;9.787;4
09/02/2021 19:00:00;8.584;4
09/02/2021 20:00:00;7.018;4
09/02/2021 21:00:00;5.407;4
09/02/2021 22:00:00;4.021;4
09/02/2021 23:00:00;3.128;4
10/02/2021 00:00:00;3.111;4
10/02/2021 01:00:00;4.261;4
10/02/2021 02:00:00;6.231;4
10/02/2021 03:00:00;8.5;4
10/02/2021 04:00:00;10.331;4
10/02/2021 05:00:00;11.074;4
10/02/2021 06:00:00;10.698;4
10/02/2021 07:00:00;9.475;4
10/02/2021 08:00:00;7.722;4
10/02/2021 09:00:00;5.84;4
10/02/2021 10:00:00;4.127;4
10/02/2021 11:00:00;2.871;4
10/02/2021 12:00:00;2.377;4
10/02/2021 13:00:00;2.987;4
10/02/2021 14:00:00;4.797;4
10/02/2021 15:00:00;7.275;4
10/02/2021 16:00:00;9.516;4
10/02/2021 17:00:00;10.857;4
10/02/2021 18:00:00;11.012;4
10/02/2021 19:00:00;10.104;4
10/02/2021 20:00:00;8.556;4
10/02/2021 21:00:00;6.664;4
10/02/2021 22:00:00;4.777;4
10/02/2021 23:00:00;3.293;4
11/02/2021 00:00:00;2.404;4
11/02/2021 01:00:00;2.462;4
11/02/2021 02:00:00;3.937;4
11/02/2021 03:00:00;6.37;4
11/02/2021 04:00:00;8.987;4
11/02/2021 05:00:00;10.979;4
11/02/2021 06:00:00;11.54;4
11/02/2021 07:00:00;10.833;4
11/02/2021 08:00:00;9.363;4
11/02/2021 09:00:00;7.304;4
11/02/2021 10:00:00;5.279;4
11/02/2021 11:00:00;3.563;4
11/02/2021 12:00:00;2.308;4
11/02/2021 13:00:00;1.891;4
11/02/2021 14:00:00;2.787;4
11/02/2021 15:00:00;4.987;4
11/02/2021 16:00:00;7.787;4
11/02/2021 17:00:00;10.164;4
11/02/2021 18:00:00;11.41;4
11/02/2021 19:00:00;11.224;4
11/02/2021 20:00:00;10.042;4
11/02/2021 21:00:00;8.168;4
11/02/2021 22:00:00;6.141;4
11/02/2021 23:00:00;4.236;4
12/02/2021 00:00:00;2.798;4
12/02/2021 01:00:00;2.038;4
12/02/2021 02:00:00;2.481;4
12/02/2021 03:00:00;4.423;4
12/02/2021 04:00:00;7.269;4
12/02/2021 05:00:00;10.033;4
12/02/2021 06:00:00;11.775;4
12/02/2021 07:00:00;11.966;4
12/02/2021 08:00:00;10.931;4
12/02/2021 09:00:00;9.023;4
12/02/2021 10:00:00;6.834;4
12/02/2021 11:00:00;4.67;4
12/02/2021 12:00:00;2.949;4
12/02/2021 13:00:00;1.811;4
12/02/2021 14:00:00;1.66;4
12/02/2021 15:00:00;2.985;4
12/02/2021 16:00:00;5.631;4
12/02/2021 17:00:00;8.617;4
12/02/2021 18:00:00;10.919;4
12/02/2021 19:00:00;11.745;4
12/02/2021 20:00:00;11.118;4
12/02/2021 21:00:00;9.573;4
12/02/2021 22:00:00;7.458;4
12/02/2021 23:00:00;5.287;4
13/02/2021 00:00:00;3.446;4
13/02/2021 01:00:00;2.178;4
13/02/2021 02:00:00;1.697;4
13/02/2021 03:00:00;2.652;4
13/02/2021 04:00:00;5.089;4
13/02/2021 05:00:00;8.154;4
13/02/2021 06:00:00;10.808;4
13/02/2021 07:00:00;12.068;4
13/02/2021 08:00:00;11.776;4
13/02/2021 09:00:00;10.313;4
13/02/2021 10:00:00;8.181;4
13/02/2021 11:00:00;5.926;4
13/02/2021 12:00:00;3.879;4
13/02/2021 13:00:00;2.331;4
13/02/2021 14:00:00;1.487;4
13/02/2021 15:00:00;1.905;4
13/02/2021 16:00:00;3.828;4
13/02/2021 17:00:00;6.766;4
13/02/2021 18:00:00;9.634;4
13/02/2021 19:00:00;11.499;4
13/02/2021 20:00:00;11.714;4
13/02/2021 21:00:00;10.612;4
13/02/2021 22:00:00;8.721;4
13/02/2021 23:00:00;6.504;4
14/02/2021 00:00:00;4.451;4
14/02/2021 01:00:00;2.829;4
14/02/2021 02:00:00;1.776;4
14/02/2021 03:00:00;1.828;4
14/02/2021 04:00:00;3.364;4
14/02/2021 05:00:00;6.167;4
14/02/2021 06:00:00;9.185;4
14/02/2021 07:00:00;11.49;4
14/02/2021 08:00:00;12.158;4
14/02/2021 09:00:00;11.374;4
14/02/2021 10:00:00;9.637;4
14/02/2021 11:00:00;7.399;4
14/02/2021 12:00:00;5.149;4
14/02/2021 13:00:00;3.354;4
14/02/2021 14:00:00;2.153;4
14/02/2021 15:00:00;1.774;4
14/02/2021 16:00:00;2.81;4
14/02/2021 17:00:00;5.204;4
14/02/2021 18:00:00;8.176;4
14/02/2021 19:00:00;10.751;4
14/02/2021 20:00:00;11.84;4
14/02/2021 21:00:00;11.434;4
14/02/2021 22:00:00;9.934;4
14/02/2021 23:00:00;7.837;4
15/02/2021 00:00:00;5.646;4
15/02/2021 01:00:00;3.819;4
15/02/2021 02:00:00;2.515;4
15/02/2021 03:00:00;1.997;4
15/02/2021 04:00:00;2.713;4
15/02/2021 05:00:00;4.86;4
15/02/2021 06:00:00;7.748;4
15/02/2021 07:00:00;10.472;4
15/02/2021 08:00:00;11.92;4
15/02/2021 09:00:00;11.816;4
15/02/2021 10:00:00;10.526;4
15/02/2021 11:00:00;8.535;4
15/02/2021 12:00:00;6.353;4
15/02/2021 13:00:00;4.342;4
15/02/2021 14:00:00;2.854;4
15/02/2021 15:00:00;2.023;4
15/02/2021 16:00:00;2.354;4
15/02/2021 17:00:00;4.082;4
15/02/2021 18:00:00;6.814;4
15/02/2021 19:00:00;9.55;4
15/02/2021 20:00:00;11.387;4
15/02/2021 21:00:00;11.63;4
15/02/2021 22:00:00;10.61;4
15/02/2021 23:00:00;8.863;4
16/02/2021 00:00:00;6.817;4
16/02/2021 01:00:00;4.874;4
16/02/2021 02:00:00;3.416;4
16/02/2021 03:00:00;2.478;4
16/02/2021 04:00:00;2.568;4
16/02/2021 05:00:00;3.976;4
16/02/2021 06:00:00;6.457;4
16/02/2021 07:00:00;9.137;4
16/02/2021 08:00:00;11.095;4
16/02/2021 09:00:00;11.653;4
16/02/2021 10:00:00;10.904;4
16/02/2021 11:00:00;9.394;4
16/02/2021 12:00:00;7.386;4
16/02/2021 13:00:00;5.457;4
16/02/2021 14:00:00;3.85;4
16/02/2021 15:00:00;2.852;4
16/02/2021 16:00:00;2.677;4
16/02/2021 17:00:00;3.594;4
16/02/2021 18:00:00;5.74;4
16/02/2021 19:00:00;8.239;4
16/02/2021 20:00:00;10.399;4
16/02/2021 21:00:00;11.251;4
16/02/2021 22:00:00;10.771;4
16/02/2021 23:00:00;9.413;4
17/02/2021 00:00:00;7.589;4
17/02/2021 01:00:00;5.768;4
17/02/2021 02:00:00;4.254;4
17/02/2021 03:00:00;3.274;4
17/02/2021 04:00:00;2.993;4
17/02/2021 05:00:00;3.742;4
17/02/2021 06:00:00;5.583;4
17/02/2021 07:00:00;7.893;4
17/02/2021 08:00:00;10.053;4
17/02/2021 09:00:00;11.066;4
17/02/2021 10:00:00;10.884;4
17/02/2021 11:00:00;9.781;4
17/02/2021 12:00:00;8.202;4
17/02/2021 13:00:00;6.437;4
17/02/2021 14:00:00;4.812;4
17/02/2021 15:00:00;3.669;4
17/02/2021 16:00:00;3.146;4
17/02/2021 17:00:00;3.567;4
17/02/2021 18:00:00;5.065;4
17/02/2021 19:00:00;7.21;4
17/02/2021 20:00:00;9.357;4
17/02/2021 21:00:00;10.586;4
17/02/2021 22:00:00;10.622;4
17/02/2021 23:00:00;9.712;4
18/02/2021 00:00:00;8.291;4
18/02/2021 01:00:00;6.671;4
18/02/2021 02:00:00;5.209;4
18/02/2021 03:00:00;4.188;4
18/02/2021 04:00:00;3.697;4
18/02/2021 05:00:00;3.984;4
18/02/2021 06:00:00;5.167;4
18/02/2021 07:00:00;6.964;4
18/02/2021 08:00:00;8.964;4
18/02/2021 09:00:00;10.281;4
18/02/2021 10:00:00;10.559;4
18/02/2021 11:00:00;9.955;4
18/02/2021 12:00:00;8.772;4
18/02/2021 13:00:00;7.261;4
18/02/2021 14:00:00;5.798;4
18/02/2021 15:00:00;4.583;4
18/02/2021 16:00:00;3.901;4
18/02/2021 17:00:00;3.911;4
18/02/2021 18:00:00;4.758;4
18/02/2021 19:00:00;6.311;4
18/02/2021 20:00:00;8.107;4
18/02/2021 21:00:00;9.545;4
18/02/2021 22:00:00;10.043;4
18/02/2021 23:00:00;9.607;4
19/02/2021 00:00:00;8.634;4
19/02/2021 01:00:00;7.366;4
19/02/2021 02:00:00;6.101;4
19/02/2021 03:00:00;5.025;4
19/02/2021 04:00:00;4.391;4
19/02/2021 05:00:00;4.265;4
19/02/2021 06:00:00;4.928;4
19/02/2021 07:00:00;6.215;4
19/02/2021 08:00:00;7.809;4
19/02/2021 09:00:00;9.217;4
19/02/2021 10:00:00;9.789;4
19/02/2021 11:00:00;9.584;4
19/02/2021 12:00:00;8.878;4
19/02/2021 13:00:00;7.89;4
19/02/2021 14:00:00;6.722;4
19/02/2021 15:00:00;5.64;4
19/02/2021 16:00:00;4.866;4
19/02/2021 17:00:00;4.568;4
19/02/2021 18:00:00;4.935;4
19/02/2021 19:00:00;5.933;4
19/02/2021 20:00:00;7.199;4
19/02/2021 21:00:00;8.485;4
19/02/2021 22:00:00;9.211;4
19/02/2021 23:00:00;9.264;4
20/02/2021 00:00:00;8.79;4
20/02/2021 01:00:00;8.021;4
20/02/2021 02:00:00;7.009;4
20/02/2021 03:00:00;6.06;4
20/02/2021 04:00:00;5.29;4
20/02/2021 05:00:00;4.941;4
20/02/2021 06:00:00;5.109;4
20/02/2021 07:00:00;5.78;4
20/02/2021 08:00:00;6.814;4
20/02/2021 09:00:00;7.943;4
20/02/2021 10:00:00;8.825;4
20/02/2021 11:00:00;9.155;4
20/02/2021 12:00:00;8.968;4
20/02/2021 13:00:00;8.406;4
20/02/2021 14:00:00;7.577;4
20/02/2021 15:00:00;6.729;4
20/02/2021 16:00:00;5.948;4
20/02/2021 17:00:00;5.462;4
20/02/2021 18:00:00;5.375;4
20/02/2021 19:00:00;5.816;4
20/02/2021 20:00:00;6.579;4
20/02/2021 21:00:00;7.503;4
20/02/2021 22:00:00;8.325;4
20/02/2021 23:00:00;8.757;4
21/02/2021 00:00:00;8.701;4
21/02/2021 01:00:00;8.31;4
21/02/2021 02:00:00;7.654;4
21/02/2021 03:00:00;6.878;4
21/02/2021 04:00:00;6.214;4
21/02/2021 05:00:00;5.689;4
21/02/2021 06:00:00;5.452;4
21/02/2021 07:00:00;5.588;4
21/02/2021 08:00:00;6.065;4
21/02/2021 09:00:00;6.701;4
21/02/2021 10:00:00;7.466;4
21/02/2021 11:00:00;8.072;4
21/02/2021 12:00:00;8.373;4
21/02/2021 13:00:00;8.313;4
21/02/2021 14:00:00;7.979;4
21/02/2021 15:00:00;7.451;4
21/02/2021 16:00:00;6.771;4
21/02/2021 17:00:00;6.147;4
21/02/2021 18:00:00;5.701;4
21/02/2021 19:00:00;5.614;4
21/02/2021 20:00:00;5.888;4
21/02/2021 21:00:00;6.438;4
21/02/2021 22:00:00;7.124;4
21/02/2021 23:00:00;7.817;4
22/02/2021 00:00:00;8.24;4
22/02/2021 01:00:00;8.395;4
22/02/2021 02:00:00;8.231;4
22/02/2021 03:00:00;7.866;4
22/02/2021 04:00:00;7.296;4
22/02/2021 05:00:00;6.653;4
22/02/2021 06:00:00;6.03;4
22/02/2021 07:00:00;5.574;4
22/02/2021 08:00:00;5.439;4
22/02/2021 09:00:00;5.627;4
22/02/2021 10:00:00;6.146;4
22/02/2021 11:00:00;6.774;4
22/02/2021 12:00:00;7.457;4
22/02/2021 13:00:00;8.019;4
22/02/2021 14:00:00;8.297;4
22/02/2021 15:00:00;8.221;4
22/02/2021 16:00:00;7.852;4
22/02/2021 17:00:00;7.197;4
22/02/2021 18:00:00;6.451;4
22/02/2021 19:00:00;5.767;4
22/02/2021 20:00:00;5.202;4
22/02/2021 21:00:00;5.12;4
22/02/2021 22:00:00;5.524;4
22/02/2021 23:00:00;6.267;4
23/02/2021 00:00:00;7.182;4
23/02/2021 01:00:00;8.051;4
23/02/2021 02:00:00;8.613;4
23/02/2021 03:00:00;8.739;4
23/02/2021 04:00:00;8.557;4
23/02/2021 05:00:00;7.945;4
23/02/2021 06:00:00;7.038;4
23/02/2021 07:00:00;6.108;4
23/02/2021 08:00:00;5.318;4
23/02/2021 09:00:00;4.906;4
23/02/2021 10:00:00;4.972;4
23/02/2021 11:00:00;5.495;4
23/02/2021 12:00:00;6.337;4
23/02/2021 13:00:00;7.495;4
23/02/2021 14:00:00;8.525;4
23/02/2021 15:00:00;9.09;4
23/02/2021 16:00:00;9.054;4
23/02/2021 17:00:00;8.556;4
23/02/2021 18:00:00;7.703;4
23/02/2021 19:00:00;6.645;4
23/02/2021 20:00:00;5.623;4
23/02/2021 21:00:00;4.836;4
23/02/2021 22:00:00;4.504;4
23/02/2021 23:00:00;4.818;4
24/02/2021 00:00:00;5.73;4
24/02/2021 01:00:00;6.965;4
24/02/2021 02:00:00;8.295;4
24/02/2021 03:00:00;9.274;4
24/02/2021 04:00:00;9.651;4
24/02/2021 05:00:00;9.331;4
24/02/2021 06:00:00;8.511;4
24/02/2021 07:00:00;7.288;4
24/02/2021 08:00:00;5.949;4
24/02/2021 09:00:00;4.871;4
24/02/2021 10:00:00;4.079;4
24/02/2021 11:00:00;3.935;4
24/02/2021 12:00:00;4.558;4
24/02/2021 13:00:00;5.727;4
24/02/2021 14:00:00;7.397;4
24/02/2021 15:00:00;8.989;4
24/02/2021 16:00:00;9.925;4
24/02/2021 17:00:00;9.958;4
24/02/2021 18:00:00;9.272;4
24/02/2021 19:00:00;8.038;4
24/02/2021 20:00:00;6.581;4
24/02/2021 21:00:00;5.149;4
24/02/2021 22:00:00;4.084;4
24/02/2021 23:00:00;3.549;4
25/02/2021 00:00:00;3.888;4
25/02/2021 01:00:00;5.037;4
25/02/2021 02:00:00;6.927;4
25/02/2021 03:00:00;8.793;4
25/02/2021 04:00:00;10.089;4
25/02/2021 05:00:00;10.388;4
25/02/2021 06:00:00;9.761;4
25/02/2021 07:00:00;8.505;4
25/02/2021 08:00:00;6.927;4
25/02/2021 09:00:00;5.284;4
25/02/2021 10:00:00;3.943;4
25/02/2021 11:00:00;3.061;4
25/02/2021 12:00:00;2.961;4
25/02/2021 13:00:00;3.9;4
25/02/2021 14:00:00;5.71;4
25/02/2021 15:00:00;7.896;4
25/02/2021 16:00:00;9.727;4
25/02/2021 17:00:00;10.591;4
25/02/2021 18:00:00;10.377;4
25/02/2021 19:00:00;9.286;4
25/02/2021 20:00:00;7.724;4
25/02/2021 21:00:00;5.925;4
25/02/2021 22:00:00;4.282;4
25/02/2021 23:00:00;3.099;4
26/02/2021 00:00:00;2.612;4
26/02/2021 01:00:00;3.183;4
26/02/2021 02:00:00;4.896;4
26/02/2021 03:00:00;7.306;4
26/02/2021 04:00:00;9.644;4
26/02/2021 05:00:00;10.994;4
26/02/2021 06:00:00;11.028;4
26/02/2021 07:00:00;10.024;4
26/02/2021 08:00:00;8.35;4
26/02/2021 09:00:00;6.437;4
26/02/2021 10:00:00;4.551;4
26/02/2021 11:00:00;3.059;4
26/02/2021 12:00:00;2.133;4
26/02/2021 13:00:00;2.188;4
26/02/2021 14:00:00;3.575;4
26/02/2021 15:00:00;5.97;4
26/02/2021 16:00:00;8.65;4
26/02/2021 17:00:00;10.681;4
26/02/2021 18:00:00;11.392;4
26/02/2021 19:00:00;10.79;4
26/02/2021 20:00:00;9.293;4
26/02/2021 21:00:00;7.297;4
26/02/2021 22:00:00;5.204;4
26/02/2021 23:00:00;3.461;4
27/02/2021 00:00:00;2.243;4
27/02/2021 01:00:00;1.87;4
27/02/2021 02:00:00;2.82;4
27/02/2021 03:00:00;5.204;4
27/02/2021 04:00:00;8.161;4
27/02/2021 05:00:00;10.683;4
27/02/2021 06:00:00;11.881;4
27/02/2021 07:00:00;11.498;4
27/02/2021 08:00:00;10.069;4
27/02/2021 09:00:00;8.004;4
27/02/2021 10:00:00;5.758;4
27/02/2021 11:00:00;3.774;4
27/02/2021 12:00:00;2.284;4
27/02/2021 13:00:00;1.443;4
27/02/2021 14:00:00;1.818;4
27/02/2021 15:00:00;3.728;4
27/02/2021 16:00:00;6.703;4
27/02/2021 17:00:00;9.614;4
27/02/2021 18:00:00;11.607;4
27/02/2021 19:00:00;11.956;4
27/02/2021 20:00:00;10.929;4
27/02/2021 21:00:00;9.025;4
27/02/2021 22:00:00;6.695;4
27/02/2021 23:00:00;4.455;4
28/02/2021 00:00:00;2.688;4
28/02/2021 01:00:00;1.503;4
28/02/2021 02:00:00;1.379;4
28/02/2021 03:00:00;2.898;4
28/02/2021 04:00:00;5.872;4
28/02/2021 05:00:00;9.12;4
28/02/2021 06:00:00;11.62;4
28/02/2021 07:00:00;12.427;4
28/02/2021 08:00:00;11.625;4
28/02/2021 09:00:00;9.793;4
